year,state,district,dem,rep,other
1970,Pennsylvania,10,51506,102716,2731
1970,Pennsylvania,11,146789,0,5123
1970,Pennsylvania,12,48738,93385,3771
1970,Pennsylvania,13,68743,101953,4074
1970,Pennsylvania,14,72509,21572,687
1970,Pennsylvania,15,93169,44103,2093
1970,Pennsylvania,16,33986,74006,3319
1970,Pennsylvania,17,60714,88173,3342
1970,Pennsylvania,18,54639,87246,3043
1970,Pennsylvania,19,58399,71497,2704
1970,Pennsylvania,20,84911,22553,2840
1970,Pennsylvania,21,76915,33396,0
1970,Pennsylvania,22,58720,81675,0
1970,Pennsylvania,23,50908,70074,0
1970,Pennsylvania,24,94029,44395,0
1970,Pennsylvania,25,92638,37355,0
1970,Pennsylvania,26,80734,35083,0
1970,Pennsylvania,27,55050,86932,0
1970,Rhode Island,1,86283,52962,2327
1970,Rhode Island,2,121704,61819,518
1970,South Carolina,1,63891,0,0
1970,South Carolina,2,42005,48093,486
1970,South Carolina,3,60708,19981,0
1970,South Carolina,4,52175,0,0
1970,South Carolina,5,43742,21911,688
1970,South Carolina,6,46966,25546,773
1970,South Dakota,1,71636,56330,0
1970,South Dakota,2,55925,51092,0
1970,Tennessee,1,37348,78896,0
1970,Tennessee,2,30146,85849,1116
1970,Tennessee,3,54662,61527,3813
1970,Tennessee,4,86437,18180,3
1970,Tennessee,5,89900,37522,0
1970,Tennessee,6,87517,19622,0
1970,Tennessee,7,83904,29139,0
1970,Tennessee,8,66590,0,2
1970,Tennessee,9,43279,72498,748
1970,Texas,1,67883,18614,7
1970,Texas,2,52634,0,17069
1970,Texas,3,41425,63690,1
1970,Texas,4,70103,0,3
1970,Texas,5,57058,38481,5
1970,Texas,6,74038,0,29
1970,Texas,7,50750,93457,0
1970,Texas,8,26294,0,0
1970,Texas,9,57180,31483,4
1970,Texas,10,78872,0,26
1970,Texas,11,59641,0,39
1970,Texas,12,62057,0,0
1970,Texas,13,80070,43319,13
1970,Texas,14,62560,0,24
1970,Texas,15,54498,17049,1
1970,Texas,16,54617,11420,13
1970,Texas,17,70040,0,33
1970,Texas,18,0,52845,79
1970,Texas,19,59996,0,24
1970,Texas,20,48710,0,0
1970,Texas,21,76004,47868,12
1970,Texas,22,73514,58598,0
1970,Texas,23,61068,0,6
1970,Utah,1,95499,89269,1489
1970,Utah,2,87000,97549,2094
1970,Vermont,1,44415,103806,4336
1970,Virginia,1,71465,0,38
1970,Virginia,2,27367,44108,1
1970,Virginia,3,73123,35258,376
1970,Virginia,4,55246,9883,25406
1970,Virginia,5,54274,20039,2
1970,Virginia,6,21241,62350,6
1970,Virginia,7,32642,52716,8
1970,Virginia,8,38848,68311,8
1970,Virginia,9,34609,53960,2
1970,Virginia,10,56603,67650,0
1970,Washington,1,53156,107072,6112
1970,Washington,2,117562,44049,0
1970,Washington,3,81892,56566,0
1970,Washington,4,70119,63244,0
1970,Washington,5,88189,43376,0
1970,Washington,6,98282,42213,1180
1970,Washington,7,99308,47426,2378
1970,West Virginia,1,61296,38327,0
1970,West Virginia,2,58263,33509,0
1970,West Virginia,3,57630,30525,0
1970,West Virginia,4,62531,30255,0
1970,West Virginia,5,48286,20261,0
1970,Wisconsin,1,87428,56067,4
1970,Wisconsin,2,102879,46620,733
1970,Wisconsin,3,52085,64891,3
1970,Wisconsin,4,102464,23081,2031
1970,Wisconsin,5,60830,18360,848
1970,Wisconsin,6,44794,98587,2160
1970,Wisconsin,7,88746,41330,1200
1970,Wisconsin,8,60345,76893,0
1970,Wisconsin,9,78123,84732,0
1970,Wisconsin,10,62991,66014,0
1970,Wyoming,1,58456,57848,0
1972,Alabama,1,24357,104606,7747
1972,Alabama,2,60769,80362,5377
1972,Alabama,3,100045,27253,5085
1972,Alabama,4,108039,46551,711
1972,Alabama,5,101303,33352,1898
1972,Alabama,6,54497,91499,7137
1972,Alabama,7,95060,0,16981
1972,Alaska,1,53651,41750,0
1972,Arizona,1,59900,80453,0
1972,Arizona,2,97616,56188,0
1972,Arizona,3,53220,90710,0
1972,Arizona,4,73309,82511,0
1972,Arkansas,1,0,0,0
1972,Arkansas,2,0,0,0
1972,Arkansas,3,42481,144571,0
1972,Arkansas,4,0,0,0
1972,California,1,77610,141226,7922
1972,California,2,149590,62727,6431
1972,California,3,151706,65298,0
1972,California,4,115038,55540,0
1972,California,5,124164,27474,70
1972,California,6,110144,119704,0
1972,California,7,126913,86587,13550
1972,California,8,102153,90970,0
1972,California,9,123994,43140,4419
1972,California,10,76839,140342,0
1972,California,11,114134,69632,4881
1972,California,12,84174,105556,5752
1972,California,13,54299,153877,152
1972,California,14,159335,46082,0
1972,California,15,146358,0,0
1972,California,16,134132,35385,0
1972,California,17,73123,110988,19378
1972,California,18,55829,110153,0
1972,California,19,105699,43792,7745
1972,California,20,90842,122309,0
1972,California,21,95050,19569,0
1972,California,22,123863,53603,5708
1972,California,23,75546,120313,2
1972,California,24,61326,144057,0
1972,California,25,58323,118631,5697
1972,California,26,164351,66731,8313
1972,California,27,88548,119475,5
1972,California,28,89517,144815,4300
1972,California,29,92856,49590,5552
1972,California,30,78193,32717,3427
1972,California,31,87975,71395,8788
1972,California,32,72481,149514,4888
1972,California,33,46911,140868,0
1972,California,34,115880,49971,6732
1972,California,35,105667,35614,0
1972,California,36,72623,88071,6323
1972,California,37,123468,41562,3612
1972,California,38,77922,60459,1009
1972,California,39,77817,149081,0
1972,California,40,69377,155269,4352
1972,California,41,116980,40997,0
1972,California,42,68381,158475,7902
1972,California,43,70455,118536,0
1972,Colorado,1,101832,93733,1930
1972,Colorado,2,66817,132562,604
1972,Colorado,3,107511,54556,0
1972,Colorado,4,91151,94994,0
1972,Colorado,5,60948,104214,2028
1972,Connecticut,1,130701,96188,2793
1972,Connecticut,2,73400,142094,18
1972,Connecticut,3,121217,106313,31
1972,Connecticut,4,79515,135883,35
1972,Connecticut,5,112142,117578,11
1972,Connecticut,6,140290,92783,9
1972,Delaware,1,83230,141237,1384
1972,Florida,1,0,0,0
1972,Florida,2,0,0,0
1972,Florida,3,101441,22219,0
1972,Florida,4,92541,72960,0
1972,Florida,5,97902,78468,10
1972,Florida,6,49399,156150,0
1972,Florida,7,91931,43343,0
1972,Florida,8,89068,64920,0
1972,Florida,9,0,0,0
1972,Florida,10,69502,113461,0
1972,Florida,11,116157,76739,0
1972,Florida,12,65526,110750,0
1972,Florida,13,92258,57418,0
1972,Florida,14,75131,35935,0
1972,Florida,15,89961,68320,0
1972,Georgia,1,55256,0,11
1972,Georgia,2,65997,0,2
1972,Georgia,3,71756,0,7
1972,Georgia,4,32731,103155,0
1972,Georgia,5,72289,64495,26
1972,Georgia,6,70586,0,31
1972,Georgia,7,59031,42265,10
1972,Georgia,8,71283,42986,3
1972,Georgia,9,71801,0,8
1972,Georgia,10,68096,0,1
1972,Hawaii,1,73826,61138,0
1972,Hawaii,2,79856,60043,0
1972,Idaho,1,68106,85270,0
1972,Idaho,2,40081,102537,5560
1972,Illinois,1,136755,12877,2
1972,Illinois,2,115306,38391,1
1972,Illinois,3,77814,128329,4
1972,Illinois,4,59057,141402,4
1972,Illinois,5,121278,45264,2
1972,Illinois,6,79002,124486,13
1972,Illinois,7,95018,19758,2
1972,Illinois,8,110457,38758,4
1972,Illinois,9,131777,61083,2
1972,Illinois,10,113222,120681,26
1972,Illinois,11,118637,103773,5
1972,Illinois,12,53055,152938,7
1972,Illinois,13,61537,98201,0
1972,Illinois,14,57874,154794,0
1972,Illinois,15,82925,111022,3
1972,Illinois,16,50649,129640,2
1972,Illinois,17,79840,100115,1
1972,Illinois,18,67514,124407,0
1972,Illinois,19,0,138123,0
1972,Illinois,20,67445,148419,4
1972,Illinois,21,82523,99966,7
1972,Illinois,22,124589,90390,5389
1972,Illinois,23,121682,40428,6
1972,Illinois,24,138861,0,9411
1972,Indiana,1,95873,72662,0
1972,Indiana,2,91533,110406,0
1972,Indiana,3,103949,81369,2884
1972,Indiana,4,100327,94492,0
1972,Indiana,5,69746,124692,0
1972,Indiana,6,61070,112525,0
1972,Indiana,7,80145,128688,0
1972,Indiana,8,77371,133850,0
1972,Indiana,9,122698,72325,0
1972,Indiana,10,79756,106798,0
1972,Indiana,11,91238,95839,0
1972,Iowa,1,107099,91609,1925
1972,Iowa,2,115489,79667,0
1972,Iowa,3,86848,109113,4
1972,Iowa,4,125431,85156,1
1972,Iowa,5,87937,108596,3
1972,Iowa,6,93574,103284,0
1972,Kansas,1,40678,145712,2268
1972,Kansas,2,106276,65071,3998
1972,Kansas,3,43777,122358,6271
1972,Kansas,4,40753,120120,3254
1972,Kansas,5,49169,128639,21
1972,Kentucky,1,81456,42286,1920
1972,Kentucky,2,75871,47436,0
1972,Kentucky,3,86810,51634,1227
1972,Kentucky,4,39332,110902,0
1972,Kentucky,5,39301,109264,0
1972,Kentucky,6,76185,68012,1215
1972,Kentucky,7,94840,58286,0
1972,Louisiana,1,78156,0,0
1972,Louisiana,1,78156,0,0
1972,Louisiana,2,68093,0,0
1972,Louisiana,2,68093,0,0
1972,Louisiana,3,60521,71090,0
1972,Louisiana,3,60521,71090,0
1972,Louisiana,4,74397,0,0
1972,Louisiana,4,74397,0,0
1972,Louisiana,5,64027,0,0
1972,Louisiana,5,64027,0,0
1972,Louisiana,6,84275,0,0
1972,Louisiana,6,84275,0,0
1972,Louisiana,7,71901,0,0
1972,Louisiana,7,71901,0,0
1972,Louisiana,8,72607,15517,17844
1972,Louisiana,8,72607,15517,17844
1972,Maine,1,129408,88588,0
1972,Maine,2,89135,106280,0
1972,Maryland,1,36139,86326,0
1972,Maryland,2,123346,64119,0
1972,Maryland,3,93093,40442,0
1972,Maryland,4,59877,87534,0
1972,Maryland,5,53049,90016,0
1972,Maryland,6,107283,58259,0
1972,Maryland,7,83749,20876,0
1972,Maryland,8,77551,137287,0
1972,Massachusetts,1,0,159282,147
1972,Massachusetts,2,137616,0,9
1972,Massachusetts,3,156703,0,136
1972,Massachusetts,4,99977,93927,11143
1972,Massachusetts,5,92847,110970,3806
1972,Massachusetts,6,139697,78381,0
1972,Massachusetts,7,135193,64357,12
1972,Massachusetts,8,142470,0,18217
1972,Massachusetts,9,67143,23177,2397
1972,Massachusetts,10,0,161708,57
1972,Massachusetts,11,154397,0,56
1972,Massachusetts,12,117710,116592,3
1972,Michigan,1,131353,16096,1154
1972,Michigan,2,79762,103321,1313
1972,Michigan,3,74114,110082,1741
1972,Michigan,4,54141,111185,0
1972,Michigan,5,72782,118027,2420
1972,Michigan,6,95209,97666,0
1972,Michigan,7,48883,114656,0
1972,Michigan,8,66873,100597,2280
1972,Michigan,9,56236,132268,2110
1972,Michigan,10,56149,121368,459
1972,Michigan,11,58334,135786,1489
1972,Michigan,12,83351,80667,0
1972,Michigan,13,97562,15180,1186
1972,Michigan,14,93923,77273,0
1972,Michigan,15,97054,48504,1972
1972,Michigan,16,110715,48414,3554
1972,Michigan,17,123331,60337,1965
1972,Michigan,18,85580,95053,0
1972,Michigan,19,50355,123697,1737
1972,Minnesota,1,59106,142698,0
1972,Minnesota,2,93433,124350,0
1972,Minnesota,3,66070,132638,12234
1972,Minnesota,4,138292,52786,0
1972,Minnesota,5,135108,50014,20078
1972,Minnesota,6,109955,114537,0
1972,Minnesota,7,133067,92283,0
1972,Minnesota,8,161823,51314,0
1972,Mississippi,1,87526,0,0
1972,Mississippi,2,69892,39117,3828
1972,Mississippi,3,105722,0,0
1972,Mississippi,4,62148,67655,11571
1972,Mississippi,5,62101,77826,687
1972,Missouri,1,95098,53596,0
1972,Missouri,2,134332,77192,0
1972,Missouri,3,124365,54523,465
1972,Missouri,4,108131,80228,0
1972,Missouri,5,93812,53257,2381
1972,Missouri,6,110047,91610,0
1972,Missouri,7,75613,132780,0
1972,Missouri,8,112556,68580,0
1972,Missouri,9,132150,66528,0
1972,Missouri,10,106301,59083,0
1972,Montana,1,76073,88373,0
1972,Montana,2,114524,36063,0
1972,Nebraska,1,70570,126789,77
1972,Nebraska,2,64696,114669,22
1972,Nebraska,3,58378,133607,38
1972,Nevada,1,86349,94113,0
1972,New Hampshire,1,42996,115732,21
1972,New Hampshire,2,51259,107021,5
1972,New Jersey,1,87492,97650,884
1972,New Jersey,2,69374,133096,0
1972,New Jersey,3,103893,92285,0
1972,New Jersey,4,98206,71030,0
1972,New Jersey,5,78076,127310,0
1972,New Jersey,6,71113,123610,2098
1972,New Jersey,7,85712,124365,4557
1972,New Jersey,8,104381,61073,0
1972,New Jersey,9,119543,94747,0
1972,New Jersey,10,94308,23949,0
1972,New Jersey,11,120277,82957,5868
1972,New Jersey,12,72758,127690,731
1972,New Jersey,13,84492,109640,2826
1972,New Jersey,14,103089,57683,7591
1972,New Jersey,15,98155,89400,0
1972,New Mexico,1,94239,118403,30
1972,New Mexico,2,116152,44784,45
1972,New York,1,102628,72133,20683
1972,New York,2,49454,99348,2213
1972,New York,3,73429,103620,18111
1972,New York,4,72280,125422,3332
1972,New York,5,67709,133332,12501
1972,New York,6,109620,103038,0
1972,New York,7,103110,28296,6053
1972,New York,8,110293,60166,0
1972,New York,9,141323,0,9965
1972,New York,10,130200,0,8397
1972,New York,11,87869,43105,6572
1972,New York,12,57821,6373,1553
1972,New York,13,113294,44293,16260
1972,New York,14,45515,14813,24134
1972,New York,15,77019,63446,7164
1972,New York,16,96984,33828,17080
1972,New York,17,92252,60812,0
1972,New York,18,125117,52379,1398
1972,New York,19,104427,0,4342
1972,New York,20,85558,18024,49910
1972,New York,21,48441,6366,937
1972,New York,22,107448,33045,0
1972,New York,23,98335,99737,0
1972,New York,24,107979,98818,0
1972,New York,25,54271,144386,2879
1972,New York,26,74906,90922,24596
1972,New York,27,55076,114902,14850
1972,New York,28,182395,45623,0
1972,New York,29,63920,148170,0
1972,New York,30,58788,114193,0
1972,New York,31,75513,98454,19254
1972,New York,32,111481,83451,0
1972,New York,33,53039,132139,0
1972,New York,34,46509,142803,8691
1972,New York,35,53321,127298,6961
1972,New York,36,82095,110238,0
1972,New York,37,114605,44103,0
1972,New York,38,57585,156967,0
1972,New York,39,49253,126147,0
1972,North Carolina,1,77438,35063,0
1972,North Carolina,2,88798,35193,0
1972,North Carolina,3,56968,0,0
1972,North Carolina,4,73072,71972,0
1972,North Carolina,5,54986,101375,0
1972,North Carolina,6,82158,0,5331
1972,North Carolina,7,57348,36726,863
1972,North Carolina,8,54198,82060,0
1972,North Carolina,9,56171,80356,0
1972,North Carolina,10,39025,103119,0
1972,North Carolina,11,94465,64062,0
1972,North Dakota,1,72850,195360,511
1972,Ohio,1,50575,119469,0
1972,Ohio,2,65237,109961,0
1972,Ohio,3,34819,111253,0
1972,Ohio,4,65216,109612,0
1972,Ohio,5,49465,132032,0
1972,Ohio,6,0,128394,0
1972,Ohio,7,0,112350,40945
1972,Ohio,8,73344,80050,0
1972,Ohio,9,110450,49388,0
1972,Ohio,10,47456,129683,0
1972,Ohio,11,49891,106841,0
1972,Ohio,12,81074,103655,0
1972,Ohio,13,51991,111242,0
1972,Ohio,14,135068,46490,0
1972,Ohio,15,55314,115779,4820
1972,Ohio,16,75929,102013,0
1972,Ohio,17,62512,92666,6376
1972,Ohio,18,128663,54572,0
1972,Ohio,19,109979,61934,0
1972,Ohio,20,117302,16624,5293
1972,Ohio,21,99190,13861,9288
1972,Ohio,22,126462,64577,0
1972,Ohio,23,94366,98594,0
1972,Oklahoma,1,91864,73786,3002
1972,Oklahoma,2,105110,42632,0
1972,Oklahoma,3,101732,0,7242
1972,Oklahoma,4,85578,34484,0
1972,Oklahoma,5,69710,45711,0
1972,Oklahoma,6,42663,113567,0
1972,Oregon,1,76307,166476,15
1972,Oregon,2,178537,0,191
1972,Oregon,3,141046,84697,287
1972,Oregon,4,83134,138965,75
1972,Pennsylvania,1,118953,59807,1172
1972,Pennsylvania,2,107509,45753,0
1972,Pennsylvania,3,101144,57787,773
1972,Pennsylvania,4,129105,102013,0
1972,Pennsylvania,5,66329,121346,0
1972,Pennsylvania,6,119557,64076,1775
1972,Pennsylvania,7,79578,122622,0
1972,Pennsylvania,8,64069,115799,13
1972,Pennsylvania,9,59386,95913,42
1972,Pennsylvania,10,51550,143670,1
1972,Pennsylvania,11,124336,57809,1
1972,Pennsylvania,12,57314,122628,5
1972,Pennsylvania,13,69728,139085,5
1972,Pennsylvania,14,106158,72275,474
1972,Pennsylvania,15,99937,64560,3
1972,Pennsylvania,16,40534,112292,1
1972,Pennsylvania,17,44202,120214,2078
1972,Pennsylvania,18,53929,144521,22
1972,Pennsylvania,19,67018,93536,2033
1972,Pennsylvania,20,117933,73817,14
1972,Pennsylvania,21,104203,63812,17
1972,Pennsylvania,22,100918,65005,11
1972,Pennsylvania,23,69813,90615,0
1972,Pennsylvania,24,122092,55406,0
1972,Pennsylvania,25,97459,77123,0
1972,Rhode Island,1,120705,67125,5762
1972,Rhode Island,2,122739,71661,0
1972,South Carolina,1,61625,51469,0
1972,South Carolina,2,0,83543,47
1972,South Carolina,3,82579,27173,5
1972,South Carolina,4,64989,33363,37
1972,South Carolina,5,66343,42620,5
1972,South Carolina,6,53324,63527,8
1972,South Dakota,1,94442,61589,0
1972,South Dakota,2,65415,79546,0
1972,Tennessee,1,28736,110868,4
1972,Tennessee,2,0,109925,0
1972,Tennessee,3,62536,82561,4348
1972,Tennessee,4,93042,21689,0
1972,Tennessee,5,93555,55067,842
1972,Tennessee,6,60254,77263,2245
1972,Tennessee,7,92419,38726,1
1972,Tennessee,8,74240,93173,903
1972,Texas,1,93891,0,0
1972,Texas,2,100345,35600,0
1972,Texas,3,44708,122984,0
1972,Texas,4,95674,40548,0
1972,Texas,5,59601,74932,0
1972,Texas,6,100917,38086,0
1972,Texas,7,36899,171127,0
1972,Texas,8,73909,39686,847
1972,Texas,9,89113,45462,0
1972,Texas,10,130973,0,12682
1972,Texas,11,88861,0,0
1972,Texas,12,84356,0,0
1972,Texas,13,71730,87084,0
1972,Texas,14,89725,0,0
1972,Texas,15,73994,0,0
1972,Texas,16,81347,0,0
1972,Texas,17,95122,0,0
1972,Texas,18,85672,19355,1287
1972,Texas,19,97084,0,0
1972,Texas,20,81443,0,2596
1972,Texas,21,91180,69374,0
1972,Texas,22,101786,42094,1169
1972,Texas,23,72799,0,0
1972,Texas,24,91054,48853,0
1972,Utah,1,127027,96296,6043
1972,Utah,2,132832,107185,3685
1972,Vermont,1,65062,120924,42
1972,Virginia,1,100901,28310,7
1972,Virginia,2,28803,79672,7
1972,Virginia,3,102523,0,156
1972,Virginia,4,45776,57520,18863
1972,Virginia,5,83772,0,47
1972,Virginia,6,53928,75189,8533
1972,Virginia,7,45513,89120,1
1972,Virginia,8,51444,60446,24209
1972,Virginia,9,36000,98178,2292
1972,Virginia,10,78638,101138,2
1972,Washington,1,104959,107581,1401
1972,Washington,2,114900,75181,0
1972,Washington,3,122933,62564,0
1972,Washington,4,97593,89812,0
1972,Washington,5,150580,34742,0
1972,Washington,6,126349,48914,0
1972,Washington,7,140307,19889,4128
1972,West Virginia,1,130062,57274,0
1972,West Virginia,2,128286,54949,0
1972,West Virginia,3,118346,67441,0
1972,West Virginia,4,100600,64242,0
1972,Wisconsin,1,122973,66665,1299
1972,Wisconsin,2,148136,68167,1015
1972,Wisconsin,3,91953,112905,1498
1972,Wisconsin,4,149078,45003,2991
1972,Wisconsin,5,127273,33627,3754
1972,Wisconsin,6,63643,130701,4266
1972,Wisconsin,7,135385,80207,20
1972,Wisconsin,8,97795,101634,2214
1972,Wisconsin,9,76585,128230,4077
1972,Wyoming,1,75632,70667,0
1974,Alabama,1,37718,60710,3638
1974,Alabama,2,27729,54089,0
1974,Alabama,3,63582,0,2730
1974,Alabama,4,77925,0,193
1974,Alabama,5,56375,0,6
1974,Alabama,6,39444,54505,2288
1974,Alabama,7,73203,0,7265
1974,Alaska,1,44280,51641,0
1974,Arizona,1,52897,63847,8217
1974,Arizona,2,84491,51886,0
1974,Arizona,3,68424,71497,0
1974,Arizona,4,63677,78887,0
1974,Arkansas,1,104247,10821,0
1974,Arkansas,2,80296,56038,0
1974,Arkansas,3,83030,89324,0
1974,Arkansas,4,0,0,0
1974,California,1,138082,0,22881
1974,California,2,77232,95929,7744
1974,California,3,122134,46712,0
1974,California,4,101152,0,0
1974,California,5,88909,56274,4077
1974,California,6,85712,26260,8276
1974,California,7,83054,66325,0
1974,California,8,95041,66386,6438
1974,California,9,92436,38521,0
1974,California,10,87978,26288,0
1974,California,11,106429,29861,4066
1974,California,12,46383,103692,0
1974,California,13,78858,63573,7668
1974,California,14,102180,34775,7123
1974,California,15,80897,31439,0
1974,California,16,74168,76356,4589
1974,California,17,66675,61812,0
1974,California,18,60733,67650,0
1974,California,19,65469,84249,0
1974,California,20,62326,98410,0
1974,California,21,88915,32038,4
1974,California,22,64691,81641,0
1974,California,23,122076,48826,0
1974,California,24,87521,45128,4073
1974,California,25,45059,0,104
1974,California,26,57685,82735,0
1974,California,27,52236,102663,5706
1974,California,28,88655,21957,17
1974,California,29,47204,0,0
1974,California,30,67328,23383,0
1974,California,31,61322,23359,2377
1974,California,32,84428,0,11837
1974,California,33,58492,72471,4725
1974,California,34,81151,75426,6426
1974,California,35,61903,61168,0
1974,California,36,69766,35938,5711
1974,California,37,46783,89849,5570
1974,California,38,68335,52207,5919
1974,California,39,65170,89220,7056
1974,California,40,56850,116449,10498
1974,California,41,74823,94709,4354
1974,California,42,70579,30435,0
