"year","state","pop","dem","total","ecvotes","dlag","dlag2","house"
1972,"Georgia",4589575,0.247244081040114,1171025,12,0.468042169138382,0.625605980003001,10
1972,"Hawaii",768561,0.375208122127915,270274,4,0.607194875165951,0.50031130721962,2
1972,"Idaho",712567,0.288447949751972,280210,4,0.350582386252072,0.462150108171077,2
1972,"Illinois",11113976,0.406978740021324,4701651,26,0.483988945064144,0.500933042950312,24
1972,"Indiana",5193669,0.335222891184366,2113722,13,0.430322787835335,0.44764646214908,11
1972,"Iowa",2824376,0.412675178994239,1202413,8,0.435021742007018,0.432512455359458,6
1972,"Kansas",2246578,0.303659480574633,890099,7,0.387626491997902,0.392795616246362,5
1972,"Kentucky",3218706,0.354292887109168,1047605,9,0.462282778573688,0.464093050721145,7
1972,"Louisiana",3641306,0.302684077263415,984994,10,0.545913779423433,0.638143310789746,8
1972,"Maine",992048,0.385054742687787,417042,4,0.562160148590409,0.42952388404024,2
1972,"Maryland",3922399,0.378837767754287,1335086,10,0.509616067329039,0.536135068498862,8
1972,"Massachusetts",5689170,0.545091298517805,2444618,14,0.65705602080801,0.603579493523339,12
1972,"Michigan",8875083,0.426591187306279,3421156,21,0.537522939711116,0.510103857759644,19
1972,"Minnesota",3804971,0.471797555590184,1700615,10,0.565648079209645,0.507158704891511,8
1972,"Mississippi",2216912,0.200633954047035,631907,7,0.629887941127279,0.595647609153323,5
1972,"Missouri",4676501,0.377056648830367,1852589,12,0.493610980830448,0.502579581911289,10
1972,"Montana",694409,0.395159991189225,304173,4,0.451140927923084,0.487442724368703,2
1972,"Nebraska",1483493,0.294975264146982,576289,5,0.3471593484664,0.379291953123089,3
1972,"Nevada",488738,0.363192236171781,181766,3,0.452947244106259,0.511620535672667,1
1972,"New Hampshire",737681,0.352663413688556,330159,4,0.457417370714416,0.465822065789607,2
1972,"New Jersey",7168164,0.373920731088814,2947713,17,0.48817205878889,0.504018388068129,15
1972,"New Mexico",1016000,0.374536090684648,376690,4,0.433931674967392,0.503702866735537,2
1972,"New York",18236967,0.413093645985883,7143862,41,0.529009918260705,0.526363347013896,39
1972,"North Carolina",5082059,0.293724398999996,1493594,13,0.425282574532326,0.521086459012273,11
1972,"North Dakota",617761,0.365706957918781,274493,3,0.405970750263453,0.445472611428346,1
1972,"Ohio",10652017,0.389652502202106,4000716,25,0.487050635811662,0.467158546216967,23
1972,"Oklahoma",2559229,0.245630965679824,1006172,8,0.401485316528139,0.409800143940652,6
1972,"Oregon",2091385,0.446599336400416,879446,6,0.467700335853429,0.473784659983339,4
1972,"Pennsylvania",11793909,0.398307027063451,4511472,27,0.519472472434268,0.51164135895848,25
1972,"Rhode Island",946725,0.468992453521208,415028,4,0.668293225112978,0.636277106235235,2
1972,"South Carolina",2590516,0.283466901903109,667697,8,0.437353282486026,0.512375642315361,6
1972,"South Dakota",665507,0.456708254329827,306421,4,0.440607920437237,0.417864379239576,2
1972,"Tennessee",3923687,0.305263832404908,1170440,10,0.426344187175674,0.463814147953335,8
1972,"Texas",11196730,0.334268315037674,3453187,26,0.507808716901142,0.510104736951789,24
1972,"Utah",1059273,0.280676643099881,449927,4,0.396226033338982,0.451799075836405,2
1972,"Vermont",444330,0.367865834246154,185323,3,0.45210010489263,0.413502513193519,1
1972,"Virginia",4648494,0.307477336098306,1427380,12,0.428376517614887,0.472488680938074,10
1972,"Washington",3409169,0.404373202112604,1405469,9,0.51142628722665,0.487800867837512,7
1972,"West Virginia",1744237,0.363897381817132,762399,6,0.548805391654906,0.527328741043304,4
1972,"Wisconsin",4417731,0.450195709722806,1799604,11,0.480371772920341,0.481352622857739,9
1972,"Wyoming",332416,0.306293242739363,144822,3,0.389086993970715,0.449851543521189,1
1976,"Alabama",3444165,0.56666723977855,1163240,9,0.260670397636421,0,7
1976,"Alaska",300382,0.381081712264192,115613,3,0.373284569047511,0.659079082353291,1
1976,"Arizona",1770900,0.413866969831038,714244,6,0.330156048371004,0.495021736957825,4
1976,"Arkansas",1923295,0.650228341404563,768367,6,0.308537966338323,0.563621491010133,4
1976,"California",19953134,0.490821726931818,7624528,45,0.430288626696177,0.591672936476251,43
1976,"Colorado",2207259,0.440647254766827,1044720,7,0.355900596331413,0.615980258569264,5
1976,"Connecticut",3031709,0.473899832937865,1367156,8,0.406582636846108,0.678791388892312,6
1976,"D. C.",756510,0.831777223868526,165691,3,0.783694497491603,0.854977668343429,1
1976,"Delaware",548104,0.527460234826419,232427,3,0.3966772696011,0.611130479823889,1
1976,"Florida",6789443,0.526802018720792,3105531,17,0.278785547130374,0.511485423684578,15
1976,"Georgia",4589575,0.669382948593174,1463152,12,0.247244081040114,0.458728989650974,10
1976,"Hawaii",768561,0.512826312382994,287378,4,0.375208122127915,0.787611387989637,2
1976,"Idaho",712567,0.38267009374055,330700,4,0.288447949751972,0.509168242289137,2
1976,"Illinois",11113976,0.489971662563606,4635564,26,0.406978740021324,0.594719207515386,24
1976,"Indiana",5193669,0.461512221923052,2198672,13,0.335222891184366,0.562376138707356,11
1976,"Iowa",2824376,0.494838736456273,1252794,8,0.412675178994239,0.620067367181592,6
1976,"Kansas",2246578,0.461244592374619,933173,7,0.303659480574633,0.545525724570807,5
1976,"Kentucky",3218706,0.536540286466435,1147569,9,0.354292887109168,0.642274964608934,7
1976,"Louisiana",3641306,0.529595751478807,1248811,10,0.302684077263415,0.431854315497276,8
1976,"Maine",992048,0.495688211029046,468599,4,0.385054742687787,0.688420196081005,2
1976,"Maryland",3922399,0.530354199234364,1432273,10,0.378837767754287,0.654700301950812,8
1976,"Massachusetts",5689170,0.581146221711059,2459751,14,0.545091298517805,0.764686670242352,12
1976,"Michigan",8875083,0.4725622595013,3590456,21,0.426591187306279,0.668367447486789,19
1976,"Minnesota",3804971,0.566419819719711,1889835,10,0.471797555590184,0.639124779702091,8
1976,"Mississippi",2216912,0.509665777813421,748155,7,0.200633954047035,0.12860445904396,5
1976,"Missouri",4676501,0.518419071257588,1925830,12,0.377056648830367,0.640495874587913,10
1976,"Montana",694409,0.462156538540138,322962,4,0.395159991189225,0.592351358564329,2
1976,"Nebraska",1483493,0.393820663063683,593397,5,0.294975264146982,0.526071892001082,3
1976,"Nevada",488738,0.477306040711838,193752,3,0.363192236171781,0.585817341416051,1
1976,"New Hampshire",737681,0.442590760560002,333570,4,0.352663413688556,0.63890479810339,2
1976,"New Jersey",7168164,0.488993315260493,2954341,17,0.373920731088814,0.659601541790011,15
1976,"New Mexico",1016000,0.487552324834512,412567,4,0.374536090684648,0.595409000935999,2
1976,"New York",18236967,0.52224587614626,6490349,41,0.413093645985883,0.686509942061407,39
1976,"North Carolina",5082059,0.555532924984649,1669325,13,0.293724398999996,0.561507751320542,11
1976,"North Dakota",617761,0.469966983021813,289548,3,0.365706957918781,0.580578392269498,1
1976,"Ohio",10652017,0.501385300461651,4012126,25,0.389652502202106,0.629429990355729,23
1976,"Oklahoma",2559229,0.493847794833743,1078150,8,0.245630965679824,0.557463332400357,6
1976,"Oregon",2091385,0.499128268230797,982527,6,0.446599336400416,0.639218623213183,4
1976,"Pennsylvania",11793909,0.513571390921736,4534281,27,0.398307027063451,0.651656086205522,25
1976,"Rhode Island",946725,0.55672377318806,408885,4,0.468992453521208,0.808717743630761,2
1976,"South Carolina",2590516,0.565677288212155,796965,8,0.283466901903109,0.411054448992659,6
1976,"South Dakota",665507,0.492569656331952,298573,4,0.456708254329827,0.556124154777257,2
1976,"Tennessee",3923687,0.565729445805317,1459848,10,0.305263832404908,0.555066298806202,8
1976,"Texas",11196730,0.515985032283771,4035619,26,0.334268315037674,0.634379466242218,24
1976,"Utah",1059273,0.350199416174056,520018,4,0.280676643099881,0.548644800279783,2
1976,"Vermont",444330,0.442551425497873,183129,3,0.367865834246154,0.663075139971423,1
1976,"Virginia",4648494,0.493135811445363,1650450,12,0.307477336098306,0.536899204519652,10
1976,"Washington",3409169,0.479797064322048,1495055,9,0.404373202112604,0.623781540767544,7
1976,"West Virginia",1744237,0.580696813796668,750674,6,0.363897381817132,0.679368466239079,4
1976,"Wisconsin",4417731,0.508616436674997,2045219,11,0.450195709722806,0.621950490224812,9
1976,"Wyoming",332416,0.401655953948218,154956,3,0.306293242739363,0.565584797780207,1
1980,"Alabama",3444165,0.493236616929605,1290922,9,0.56666723977855,0.572279055143784,7
1980,"Alaska",300382,0.327008143551589,127954,3,0.381081712264192,0.48500910821657,1
1980,"Arizona",1770900,0.317879131676649,776531,6,0.413866969831038,0.389982503687948,4
1980,"Arkansas",1923295,0.496802940570765,801205,6,0.650228341404563,0.494436615387084,4
1980,"California",19953134,0.405290569689055,7608519,45,0.490821726931818,0.483362142508725,43
1980,"Colorado",2207259,0.36067403946338,1020237,7,0.440647254766827,0.45018864528642,5
1980,"Connecticut",3031709,0.444428036772874,1218942,8,0.473899832937865,0.527514635715389,6
1980,"D. C.",756510,0.848167300578336,153544,3,0.831777223868526,0.818194608917914,1
1980,"Delaware",548104,0.487332147498226,217006,3,0.527460234826419,0.47977494244465,1
1980,"Florida",6789443,0.409492370528031,3466426,17,0.526802018720792,0.432843991870033,15
1980,"Georgia",4589575,0.576563158415976,1544901,12,0.669382948593174,0.468042169138382,10
1980,"Hawaii",768561,0.510840592350869,265991,4,0.512826312382994,0.607194875165951,2
1980,"Idaho",712567,0.274867732126688,400891,4,0.38267009374055,0.350582386252072,2
1980,"Illinois",11113976,0.45660337617889,4339462,26,0.489971662563606,0.483988945064144,24
1980,"Indiana",5193669,0.402026713298502,2099853,13,0.461512221923052,0.430322787835335,11
1980,"Iowa",2824376,0.429368497287916,1184698,8,0.494838736456273,0.435021742007018,6
1980,"Kansas",2246578,0.365245105614797,892962,7,0.461244592374619,0.387626491997902,5
1980,"Kentucky",3218706,0.492467390114653,1251691,9,0.536540286466435,0.462282778573688,7
1980,"Louisiana",3641306,0.471891140114007,1501306,10,0.529595751478807,0.545913779423433,8
1980,"Maine",992048,0.480905165659766,459496,4,0.495688211029046,0.562160148590409,2
1980,"Maryland",3922399,0.516191380662185,1406767,10,0.530354199234364,0.509616067329039,8
1980,"Massachusetts",5689170,0.499093269831437,2111433,14,0.581146221711059,0.65705602080801,12
1980,"Michigan",8875083,0.464535891032016,3576757,21,0.4725622595013,0.537522939711116,19
1980,"Minnesota",3804971,0.522144121614412,1827415,10,0.566419819719711,0.565648079209645,8
1980,"Mississippi",2216912,0.493216677964544,870370,7,0.509665777813421,0.629887941127279,5
1980,"Missouri",4676501,0.464345856585566,2005363,12,0.518419071257588,0.493610980830448,10
1980,"Montana",694409,0.363347555457047,324846,4,0.462156538540138,0.451140927923084,2
1980,"Nebraska",1483493,0.284346305650422,586788,5,0.393820663063683,0.3471593484664,3
1980,"Nevada",488738,0.300726713369992,221683,3,0.477306040711838,0.452947244106259,1
1980,"New Hampshire",737681,0.32932307627152,330569,4,0.442590760560002,0.457417370714416,2
1980,"New Jersey",7168164,0.425908554853687,2693921,17,0.488993315260493,0.48817205878889,15
1980,"New Mexico",1016000,0.40091733256889,418605,4,0.487552324834512,0.433931674967392,2
1980,"New York",18236967,0.485285216488981,5622203,41,0.52224587614626,0.529009918260705,39
1980,"North Carolina",5082059,0.489003173702554,1790653,13,0.555532924984649,0.425282574532326,11
1980,"North Dakota",617761,0.290192902478709,272884,3,0.469966983021813,0.405970750263453,1
1980,"Ohio",10652017,0.442645149899254,3958959,25,0.501385300461651,0.487050635811662,23
1980,"Oklahoma",2559229,0.366278667196309,1097596,8,0.493847794833743,0.401485316528139,6
1980,"Oregon",2091385,0.444474061564264,1027934,6,0.499128268230797,0.467700335853429,4
1980,"Pennsylvania",11793909,0.461383641328834,4199412,27,0.513571390921736,0.519472472434268,25
1980,"Rhode Island",946725,0.561660554745352,353135,4,0.55672377318806,0.668293225112978,2
1980,"South Carolina",2590516,0.49214576520517,868767,8,0.565677288212155,0.437353282486026,6
1980,"South Dakota",665507,0.343665411419003,302198,4,0.492569656331952,0.440607920437237,2
1980,"Tennessee",3923687,0.498500775395146,1570812,10,0.565729445805317,0.426344187175674,8
1980,"Texas",11196730,0.428326592061845,4391852,26,0.515985032283771,0.507808716901142,24
1980,"Utah",1059273,0.220348149579841,563953,4,0.350199416174056,0.396226033338982,2
1980,"Vermont",444330,0.464000589271853,176489,3,0.442551425497873,0.45210010489263,1
1980,"Virginia",4648494,0.431841394708755,1741783,12,0.493135811445363,0.428376517614887,10
1980,"Washington",3409169,0.429046539051112,1515437,9,0.479797064322048,0.51142628722665,7
1980,"West Virginia",1744237,0.523697817201297,701668,6,0.580696813796668,0.548805391654906,4
1980,"Wisconsin",4417731,0.474096914214397,2070429,11,0.508616436674997,0.480371772920341,9
1980,"Wyoming",332416,0.308673740218701,160127,3,0.401655953948218,0.389086993970715,1
1984,"Alabama",3893888,0.387366046486817,1424748,9,0.493236616929605,0.260670397636421,7
1984,"Alaska",401851,0.309440873522836,200384,3,0.327008143551589,0.373284569047511,1
1984,"Arizona",2718215,0.32883272429994,1015270,7,0.317879131676649,0.330156048371004,5
1984,"Arkansas",2286435,0.387724118980559,873420,6,0.496802940570765,0.308537966338323,4
1984,"California",23667902,0.417754651778023,9389528,47,0.405290569689055,0.430288626696177,45
1984,"Colorado",2889964,0.356341518430567,1276792,8,0.36067403946338,0.355900596331413,6
1984,"Connecticut",3107576,0.39000831236982,1460474,8,0.444428036772874,0.406582636846108,6
1984,"D. C.",638333,0.861477339471008,209417,3,0.848167300578336,0.783694497491603,1
1984,"Delaware",594338,0.400463273008044,253846,3,0.487332147498226,0.3966772696011,1
1984,"Florida",9746324,0.346675867864545,4179166,21,0.409492370528031,0.278785547130374,19
1984,"Georgia",5463105,0.398021798518602,1775350,12,0.576563158415976,0.247244081040114,10
1984,"Hawaii",964691,0.442962757823506,332204,4,0.510840592350869,0.375208122127915,2
1984,"Idaho",943935,0.26724428802585,406033,4,0.274867732126688,0.288447949751972,2
1984,"Illinois",11426518,0.435267466927793,4793602,24,0.45660337617889,0.406978740021324,22
1984,"Indiana",5490224,0.379265708783163,2218711,12,0.402026713298502,0.335222891184366,10
1984,"Iowa",2913808,0.462761746699799,1308708,8,0.429368497287916,0.412675178994239,6
1984,"Kansas",2363679,0.329705228884303,1010445,7,0.365245105614797,0.303659480574633,5
1984,"Kentucky",3660777,0.396066122957697,1362371,9,0.492467390114653,0.354292887109168,7
1984,"Louisiana",4205900,0.385808388374578,1688885,10,0.471891140114007,0.302684077263415,8
1984,"Maine",1124660,0.389308820993984,551015,4,0.480905165659766,0.385054742687787,2
1984,"Maryland",4216975,0.472424728078554,1667853,10,0.516191380662185,0.378837767754287,8
1984,"Massachusetts",5737037,0.486016697627406,2550542,13,0.499093269831437,0.545091298517805,11
1984,"Michigan",9262078,0.404536750018314,3781209,20,0.464535891032016,0.426591187306279,18
1984,"Minnesota",4075970,0.50090890768195,2068967,10,0.522144121614412,0.471797555590184,8
1984,"Mississippi",2520638,0.377212909500048,933669,7,0.493216677964544,0.200633954047035,5
1984,"Missouri",4916686,0.39975249332123,2122771,11,0.464345856585566,0.377056648830367,9
1984,"Montana",786690,0.38698601236313,379192,4,0.363347555457047,0.395159991189225,2
1984,"Nebraska",1569825,0.28995246326707,647920,5,0.284346305650422,0.294975264146982,3
1984,"Nevada",800493,0.326843184452171,280425,4,0.300726713369992,0.363192236171781,2
1984,"New Hampshire",920610,0.310740077326905,387446,4,0.32932307627152,0.352663413688556,2
1984,"New Jersey",7364823,0.394786089185037,3194953,16,0.425908554853687,0.373920731088814,14
1984,"New Mexico",1302894,0.396504018708118,508870,5,0.40091733256889,0.374536090684648,3
1984,"New York",17558072,0.459822810423721,6784372,36,0.485285216488981,0.413093645985883,34
1984,"North Carolina",5881766,0.379721370501131,2170768,13,0.489003173702554,0.293724398999996,11
1984,"North Dakota",652717,0.342654176168523,304765,3,0.290192902478709,0.365706957918781,1
1984,"Ohio",10797630,0.405293072824156,4504000,23,0.442645149899254,0.389652502202106,21
1984,"Oklahoma",3025290,0.30890174152301,1246610,8,0.366278667196309,0.245630965679824,6
1984,"Oregon",2633105,0.438952886606626,1222179,7,0.444474061564264,0.446599336400416,5
1984,"Pennsylvania",11863895,0.462992685228784,4812454,25,0.461383641328834,0.398307027063451,23
1984,"Rhode Island",947154,0.481702697550747,409186,4,0.561660554745352,0.468992453521208,2
1984,"South Carolina",3121820,0.35881955273336,960009,8,0.49214576520517,0.283466901903109,6
1984,"South Dakota",690768,0.367004867564321,316380,3,0.343665411419003,0.456708254329827,1
1984,"Tennessee",4591120,0.41818151905547,1701926,11,0.498500775395146,0.305263832404908,9
1984,"Texas",14229191,0.362136948269866,5382704,29,0.428326592061845,0.334268315037674,27
1984,"Utah",1461037,0.248799789903183,624474,5,0.220348149579841,0.280676643099881,3
1984,"Vermont",511456,0.413350892722209,231595,3,0.464000589271853,0.367865834246154,1
1984,"Virginia",5346818,0.373243120607802,2133328,12,0.431841394708755,0.307477336098306,10
1984,"Washington",4132156,0.43428856678404,1859022,10,0.429046539051112,0.404373202112604,8
1984,"West Virginia",1949644,0.447275656754016,733608,6,0.523697817201297,0.363897381817132,4
1984,"Wisconsin",4705767,0.453761812264114,2194647,11,0.474096914214397,0.450195709722806,9
1984,"Wyoming",469557,0.285996002379281,186611,3,0.308673740218701,0.306293242739363,1
1988,"Alabama",3893888,0.402544316019111,1365082,9,0.387366046486817,0.56666723977855,7
1988,"Alaska",401851,0.378366825657466,191835,3,0.309440873522836,0.381081712264192,1
1988,"Arizona",2718215,0.392565084690075,1156570,7,0.32883272429994,0.413866969831038,5
1988,"Arkansas",2286435,0.428083572868849,815815,6,0.387724118980559,0.650228341404563,4
1988,"California",23667902,0.481926894636241,9757150,47,0.417754651778023,0.490821726931818,45
1988,"Colorado",2889964,0.460461756185028,1349630,8,0.356341518430567,0.440647254766827,6
1988,"Connecticut",3107576,0.47418849543567,1426825,8,0.39000831236982,0.473899832937865,6
1988,"D. C.",638333,0.852457526056568,186997,3,0.861477339471008,0.831777223868526,1
1988,"Delaware",594338,0.437588104041307,248286,3,0.400463273008044,0.527460234826419,1
1988,"Florida",9746324,0.387479283541484,4275586,21,0.346675867864545,0.526802018720792,19
1988,"Georgia",5463105,0.397963836552396,1796123,12,0.398021798518602,0.669382948593174,10
1988,"Hawaii",964691,0.548062759801589,350989,4,0.442962757823506,0.512826312382994,2
1988,"Idaho",943935,0.367121771493669,401153,4,0.26724428802585,0.38267009374055,2
1988,"Illinois",11426518,0.489507230036411,4526879,24,0.435267466927793,0.489971662563606,22
1988,"Indiana",5490224,0.39874008875068,2158406,12,0.379265708783163,0.461512221923052,10
1988,"Iowa",2913808,0.551484811400825,1215912,8,0.462761746699799,0.494838736456273,6
1988,"Kansas",2363679,0.432724982978135,976685,7,0.329705228884303,0.461244592374619,5
1988,"Kentucky",3660777,0.441462321882115,1314649,9,0.396066122957697,0.536540286466435,7
1988,"Louisiana",4205900,0.448087076760503,1601162,10,0.385808388374578,0.529595751478807,8
1988,"Maine",1124660,0.442289812965317,550700,4,0.389308820993984,0.495688211029046,2
1988,"Maryland",4216975,0.48535569768883,1702471,10,0.472424728078554,0.530354199234364,8
1988,"Massachusetts",5737037,0.539822422526531,2596050,13,0.486016697627406,0.581146221711059,11
1988,"Michigan",9262078,0.460219500399449,3641269,20,0.404536750018314,0.4725622595013,18
1988,"Minnesota",4075970,0.53550859925244,2071808,10,0.50090890768195,0.566419819719711,8
1988,"Mississippi",2520638,0.394789170448172,921811,7,0.377212909500048,0.509665777813421,5
1988,"Missouri",4916686,0.480030883190228,2086572,11,0.39975249332123,0.518419071257588,9
1988,"Montana",786690,0.470118102786157,359348,4,0.38698601236313,0.462156538540138,2
1988,"Nebraska",1569825,0.394543020515338,658093,5,0.28995246326707,0.393820663063683,3
1988,"Nevada",800493,0.391814108354143,338778,4,0.326843184452171,0.477306040711838,2
1988,"New Hampshire",920610,0.367663672728661,445233,4,0.310740077326905,0.442590760560002,2
1988,"New Jersey",7364823,0.430988423864648,3063544,16,0.394786089185037,0.488993315260493,14
1988,"New Mexico",1302894,0.474900842595146,514838,5,0.396504018708118,0.487552324834512,3
1988,"New York",17558072,0.520685942368237,6429753,36,0.459822810423721,0.52224587614626,34
1988,"North Carolina",5881766,0.4184246213145,2127425,13,0.379721370501131,0.555532924984649,11
1988,"North Dakota",652717,0.434046442721323,294298,3,0.342654176168523,0.469966983021813,1
1988,"Ohio",10797630,0.445259353497493,4356178,23,0.405293072824156,0.501385300461651,21
1988,"Oklahoma",3025290,0.416101877275583,1161790,8,0.30890174152301,0.493847794833743,6
1988,"Oregon",2633105,0.52383680797598,1176332,7,0.438952886606626,0.499128268230797,5
1988,"Pennsylvania",11863895,0.488304530046623,4495031,25,0.462992685228784,0.513571390921736,23
1988,"Rhode Island",947154,0.558778705533106,402884,4,0.481702697550747,0.55672377318806,2
1988,"South Carolina",3121820,0.379278544355817,976997,8,0.35881955273336,0.565677288212155,6
1988,"South Dakota",690768,0.468076211914141,310975,3,0.367004867564321,0.492569656331952,1
1988,"Tennessee",4591120,0.417813594980292,1627027,11,0.41818151905547,0.565729445805317,9
1988,"Texas",14229191,0.436536670688627,5389577,29,0.362136948269866,0.515985032283771,27
1988,"Utah",1461037,0.326121251680993,635785,5,0.248799789903183,0.350199416174056,3
1988,"Vermont",511456,0.482182869232756,240106,3,0.413350892722209,0.442551425497873,1
1988,"Virginia",5346818,0.396410539424176,2168961,12,0.373243120607802,0.493135811445363,10
1988,"Washington",4132156,0.508077117545858,1837351,10,0.43428856678404,0.479797064322048,8
1988,"West Virginia",1949644,0.523768931976206,651081,6,0.447275656754016,0.580696813796668,4
1988,"Wisconsin",4705767,0.51823466294561,2174293,11,0.453761812264114,0.508616436674997,9
1988,"Wyoming",469557,0.385751235774227,173980,3,0.285996002379281,0.401655953948218,1
1992,"Alabama",4040587,0.46178873540097,1494363,9,0.402544316019111,0.493236616929605,7
1992,"Alaska",550043,0.434257379613298,180294,3,0.378366825657466,0.327008143551589,1
1992,"Arizona",3665228,0.486980960169881,1115136,8,0.392565084690075,0.317879131676649,6
1992,"Arkansas",2350725,0.599922670661225,843147,6,0.428083572868849,0.496802940570765,4
1992,"California",29760021,0.585167287693791,8751899,54,0.481926894636241,0.405290569689055,52
1992,"Colorado",3294394,0.52802065522825,1192531,8,0.460461756185028,0.36067403946338,6
1992,"Connecticut",3287116,0.541251167074267,1260631,8,0.47418849543567,0.444428036772874,6
1992,"D. C.",606900,0.902970696193927,213317,3,0.852457526056568,0.848167300578336,1
1992,"Delaware",666168,0.551979927047253,228367,3,0.437588104041307,0.487332147498226,1
1992,"Florida",12937926,0.48815216551641,4246008,25,0.387479283541484,0.409492370528031,23
1992,"Georgia",6478216,0.503421284510966,2004218,13,0.397963836552396,0.576563158415976,11
1992,"Hawaii",1108229,0.567199777308213,316132,4,0.548062759801589,0.510840592350869,2
1992,"Idaho",1006749,0.403385169788434,339658,4,0.367121771493669,0.274867732126688,2
1992,"Illinois",11430602,0.585882182122468,4187446,22,0.489507230036411,0.45660337617889,20
1992,"Indiana",5544159,0.461651054660612,1837795,12,0.39874008875068,0.402026713298502,10
1992,"Iowa",2776755,0.537325291135621,1091244,7,0.551484811400825,0.429368497287916,5
1992,"Kansas",2477574,0.464589444123824,840385,6,0.432724982978135,0.365245105614797,4
1992,"Kentucky",3685296,0.518687776947661,1282282,8,0.441462321882115,0.492467390114653,6
1992,"Louisiana",4219973,0.526651378604156,1549357,9,0.448087076760503,0.471891140114007,7
1992,"Maine",1227928,0.560558728645483,469924,4,0.442289812965317,0.480905165659766,2
1992,"Maryland",4781468,0.582999000392177,1695665,10,0.48535569768883,0.516191380662185,8
1992,"Massachusetts",6016425,0.620923468400361,2123711,12,0.539822422526531,0.499093269831437,10
1992,"Michigan",9295297,0.546151596469711,3426122,18,0.460219500399449,0.464535891032016,16
1992,"Minnesota",4375099,0.577213402244864,1768838,10,0.53550859925244,0.522144121614412,8
1992,"Mississippi",2573216,0.450715105326158,888051,7,0.394789170448172,0.493216677964544,5
1992,"Missouri",5117073,0.565069661003136,1865032,11,0.480030883190228,0.464345856585566,9
1992,"Montana",799065,0.517240571248753,298714,3,0.470118102786157,0.363347555457047,1
1992,"Nebraska",1578385,0.386946536345671,561690,5,0.394543020515338,0.284346305650422,3
1992,"Nevada",1201833,0.518247775196177,364976,4,0.391814108354143,0.300726713369992,2
1992,"New Hampshire",1109252,0.507965513554495,411524,4,0.367663672728661,0.32932307627152,2
1992,"New Jersey",7730188,0.514203183520935,2793071,15,0.430988423864648,0.425908554853687,13
1992,"New Mexico",1515069,0.551421567697564,474441,5,0.474900842595146,0.40091733256889,3
1992,"New York",17990455,0.594783477194916,5791099,33,0.520685942368237,0.485285216488981,31
1992,"North Carolina",6628637,0.495415357208133,2248703,14,0.4184246213145,0.489003173702554,12
1992,"North Dakota",638800,0.421252952270912,235412,3,0.434046442721323,0.290192902478709,1
1992,"Ohio",10847115,0.511681633469545,3879252,21,0.445259353497493,0.442645149899254,19
1992,"Oklahoma",3145585,0.443778816973813,1065995,8,0.416101877275583,0.366278667196309,6
1992,"Oregon",2842321,0.566338915165928,1097071,7,0.52383680797598,0.444474061564264,5
1992,"Pennsylvania",11881643,0.555485294610153,4031005,23,0.488304530046623,0.461383641328834,21
1992,"Rhode Island",1003464,0.618437228182082,344900,4,0.558778705533106,0.561660554745352,2
1992,"South Carolina",3486703,0.453646616292392,1057021,8,0.379278544355817,0.49214576520517,6
1992,"South Dakota",696004,0.477389662316614,261606,3,0.468076211914141,0.343665411419003,1
1992,"Tennessee",4877185,0.52598036647076,1774821,11,0.417813594980292,0.498500775395146,9
1992,"Texas",16986510,0.477578368341145,4777886,32,0.436536670688627,0.428326592061845,30
1992,"Utah",1722850,0.362464208860197,506061,5,0.326121251680993,0.220348149579841,3
1992,"Vermont",562758,0.602542013585069,221714,3,0.482182869232756,0.464000589271853,1
1992,"Virginia",6187358,0.474449870658566,2189167,13,0.396410539424176,0.431841394708755,11
1992,"Washington",4866692,0.575917010725112,1724271,11,0.508077117545858,0.429046539051112,9
1992,"West Virginia",1793477,0.577688380819407,572975,5,0.523768931976206,0.523697817201297,3
1992,"Wisconsin",4891769,0.527945085021154,1971921,11,0.51823466294561,0.474096914214397,9
1992,"Wyoming",453588,0.462079765706034,147507,3,0.385751235774227,0.308673740218701,1
1996,"Alabama",4040587,0.462661288463111,1431209,9,0.46178873540097,0.387366046486817,7
1996,"Alaska",550043,0.395714974941662,203126,3,0.434257379613298,0.309440873522836,1
1996,"Arizona",3665228,0.512237711518543,1275361,8,0.486980960169881,0.32883272429994,6
1996,"Arkansas",2350725,0.593528248647555,800587,6,0.599922670661225,0.387724118980559,4
1996,"California",29760021,0.57216271625123,8948215,54,0.585167287693791,0.417754651778023,52
1996,"Colorado",3294394,0.492407923697726,1363000,8,0.52802065522825,0.356341518430567,6
1996,"Connecticut",3287116,0.603635068823127,1218849,8,0.541251167074267,0.39000831236982,6
1996,"D. C.",606900,0.901235482088643,175559,3,0.902970696193927,0.861477339471008,1
1996,"Delaware",666168,0.5862365663257,239417,3,0.551979927047253,0.400463273008044,1
1996,"Florida",12937926,0.531549611951064,4791406,25,0.48815216551641,0.346675867864545,23
1996,"Georgia",6478216,0.493677308014458,2134692,13,0.503421284510966,0.398021798518602,11
1996,"Hawaii",1108229,0.642761518082488,318955,4,0.567199777308213,0.442962757823506,2
1996,"Idaho",1006749,0.392009724242841,422038,4,0.403385169788434,0.26724428802585,2
1996,"Illinois",11430602,0.596050921854578,3928765,22,0.585882182122468,0.435267466927793,20
1996,"Indiana",5544159,0.468515936449544,1894117,12,0.461651054660612,0.379265708783163,10
1996,"Iowa",2776755,0.557333889237327,1112902,7,0.537325291135621,0.462761746699799,5
